date,nav
03-05-2024,32.40630
02-05-2024,32.39050
30-04-2024,32.34860
29-04-2024,32.34850
26-04-2024,32.32750
25-04-2024,32.31810
24-04-2024,32.32760
23-04-2024,32.34850
22-04-2024,32.30100
19-04-2024,32.24420
18-04-2024,32.29950
16-04-2024,32.27950
15-04-2024,32.30680
12-04-2024,32.27890
10-04-2024,32.36080
08-04-2024,32.30270
05-04-2024,32.34060
04-04-2024,32.35470
03-04-2024,32.33100
02-04-2024,32.33210
31-03-2024,32.41180
28-03-2024,32.40320
27-03-2024,32.32480
26-03-2024,32.28280
22-03-2024,32.27710
21-03-2024,32.31830
20-03-2024,32.24380
19-03-2024,32.24860
18-03-2024,32.25060
15-03-2024,32.27040
14-03-2024,32.28840
13-03-2024,32.28970
12-03-2024,32.30070
11-03-2024,32.31170
07-03-2024,32.27100
06-03-2024,32.23720
05-03-2024,32.22460
04-03-2024,32.21530
01-03-2024,32.20580
29-02-2024,32.18450
28-02-2024,32.19140
27-02-2024,32.18160
26-02-2024,32.18250
23-02-2024,32.15480
22-02-2024,32.16880
21-02-2024,32.17780
20-02-2024,32.15130
16-02-2024,32.10360
15-02-2024,32.10520
14-02-2024,32.06820
13-02-2024,32.09110
12-02-2024,32.09610
09-02-2024,32.06720
08-02-2024,32.10930
07-02-2024,32.09830
06-02-2024,32.07520
05-02-2024,32.06890
02-02-2024,32.08850
01-02-2024,32.06400
31-01-2024,31.92280
30-01-2024,31.90180
29-01-2024,31.86990
25-01-2024,31.78980
24-01-2024,31.73880
23-01-2024,31.71450
19-01-2024,31.65790
18-01-2024,31.63620
17-01-2024,31.67720
16-01-2024,31.69270
15-01-2024,31.68610
12-01-2024,31.57650
11-01-2024,31.59160
10-01-2024,31.56100
09-01-2024,31.52250
08-01-2024,31.49070
05-01-2024,31.38420
04-01-2024,31.41640
03-01-2024,31.43030
02-01-2024,31.43880
01-01-2024,31.45870
29-12-2023,31.52310
28-12-2023,31.46110
27-12-2023,31.47050
26-12-2023,31.49630
22-12-2023,31.47320
21-12-2023,31.48210
20-12-2023,31.50110
19-12-2023,31.49350
18-12-2023,31.49850
15-12-2023,31.47560
14-12-2023,31.42270
13-12-2023,31.26460
12-12-2023,31.22270
11-12-2023,31.21010
08-12-2023,31.21790
07-12-2023,31.25810
06-12-2023,31.23030
05-12-2023,31.18240
04-12-2023,31.15110
01-12-2023,31.08600
30-11-2023,31.12440
29-11-2023,31.17650
28-11-2023,31.13090
24-11-2023,31.13500
23-11-2023,31.18060
22-11-2023,31.18270
21-11-2023,31.15200
20-11-2023,31.17120
17-11-2023,31.22500
16-11-2023,31.19690
15-11-2023,31.19630
13-11-2023,31.08300
10-11-2023,31.03900
09-11-2023,31.10110
08-11-2023,31.08690
07-11-2023,31.05110
06-11-2023,30.99640
03-11-2023,30.95350
02-11-2023,30.92680
01-11-2023,30.83990
31-10-2023,30.84740
30-10-2023,30.80070
27-10-2023,30.82210
26-10-2023,30.77180
25-10-2023,30.82890
23-10-2023,30.73070
20-10-2023,30.75480
19-10-2023,30.74480
18-10-2023,30.77530
17-10-2023,30.81700
16-10-2023,30.80440
13-10-2023,30.81850
12-10-2023,30.83740
11-10-2023,30.82690
10-10-2023,30.71730
09-10-2023,30.64970
06-10-2023,30.73260
05-10-2023,31.03310
04-10-2023,30.96210
03-10-2023,30.97310
29-09-2023,31.01140
27-09-2023,31.11180
26-09-2023,31.15420
25-09-2023,31.14400
22-09-2023,31.12950
21-09-2023,31.18380
20-09-2023,31.14440
18-09-2023,31.13480
15-09-2023,31.08610
14-09-2023,31.09110
13-09-2023,31.08180
12-09-2023,31.06450
11-09-2023,31.05690
08-09-2023,31.04670
07-09-2023,31.04590
06-09-2023,31.03800
05-09-2023,31.03460
04-09-2023,31.03090
01-09-2023,31.02140
31-08-2023,31.01840
30-08-2023,31.01190
29-08-2023,31.00860
28-08-2023,31.00390
25-08-2023,30.98520
24-08-2023,30.98580
23-08-2023,30.97980
22-08-2023,30.95990
21-08-2023,30.97070
18-08-2023,30.95770
17-08-2023,30.92830
14-08-2023,30.95070
11-08-2023,30.92150
10-08-2023,30.94470
09-08-2023,30.92320
08-08-2023,30.91780
07-08-2023,30.84760
04-08-2023,30.83100
03-08-2023,30.83220
02-08-2023,30.90700
01-08-2023,30.91110
31-07-2023,30.86680
28-07-2023,30.87680
27-07-2023,30.92770
26-07-2023,30.96160
25-07-2023,30.94500
24-07-2023,30.98300
21-07-2023,30.94840
20-07-2023,30.94370
19-07-2023,30.95560
18-07-2023,30.97460
17-07-2023,30.91290
14-07-2023,30.85480
13-07-2023,30.87120
12-07-2023,30.76090
11-07-2023,30.79750
10-07-2023,30.66140
07-07-2023,30.62670
06-07-2023,30.63890
05-07-2023,30.72810
04-07-2023,30.69880
03-07-2023,30.70190
30-06-2023,30.69920
28-06-2023,30.81470
27-06-2023,30.79790
26-06-2023,30.78960
23-06-2023,30.76850
22-06-2023,30.75980
21-06-2023,30.80270
20-06-2023,30.80760
19-06-2023,30.81010
16-06-2023,30.80920
15-06-2023,30.78980
14-06-2023,30.80530
13-06-2023,30.81820
12-06-2023,30.80710
09-06-2023,30.77270
08-06-2023,30.77060
07-06-2023,30.81290
06-06-2023,30.82110
05-06-2023,30.80790
02-06-2023,30.81580
01-06-2023,30.80250
31-05-2023,30.79110
30-05-2023,30.76360
29-05-2023,30.76460
26-05-2023,30.76300
25-05-2023,30.74970
24-05-2023,30.76070
23-05-2023,30.75410
22-05-2023,30.78440
19-05-2023,30.72760
18-05-2023,30.73740
17-05-2023,30.73960
16-05-2023,30.73070
15-05-2023,30.70540
12-05-2023,30.69700
11-05-2023,30.67900
10-05-2023,30.67250
09-05-2023,30.66780
08-05-2023,30.66380
04-05-2023,30.64740
03-05-2023,30.63780
02-05-2023,30.47230
28-04-2023,30.44340
27-04-2023,30.44670
26-04-2023,30.43500
25-04-2023,30.43590
24-04-2023,30.41710
21-04-2023,30.31970
20-04-2023,30.23350
19-04-2023,30.22490
18-04-2023,30.20680
17-04-2023,30.14900
13-04-2023,30.15160
12-04-2023,30.18560
11-04-2023,30.16330
10-04-2023,30.16360
06-04-2023,30.14980
05-04-2023,30.01580
03-04-2023,29.92950
31-03-2023,29.90470
29-03-2023,29.92120
28-03-2023,29.88280
27-03-2023,29.89540
24-03-2023,29.85670
23-03-2023,29.81140
21-03-2023,29.78370
20-03-2023,29.80950
17-03-2023,29.76040
16-03-2023,29.75520
15-03-2023,29.72240
14-03-2023,29.69140
13-03-2023,29.68410
10-03-2023,29.55690
09-03-2023,29.53940
08-03-2023,29.52020
06-03-2023,29.59190
03-03-2023,29.58740
02-03-2023,29.56260
01-03-2023,29.55590
28-02-2023,29.52250
27-02-2023,29.51620
24-02-2023,29.54360
23-02-2023,29.56980
22-02-2023,29.51790
21-02-2023,29.56310
20-02-2023,29.58340
17-02-2023,29.55150
16-02-2023,29.57020
15-02-2023,29.56210
14-02-2023,29.52980
13-02-2023,29.52800
10-02-2023,29.52680
09-02-2023,29.53590
08-02-2023,29.54030
07-02-2023,29.55750
06-02-2023,29.54270
03-02-2023,29.56550
02-02-2023,29.53400
01-02-2023,29.55160
31-01-2023,29.45880
30-01-2023,29.39670
27-01-2023,29.41220
25-01-2023,29.45390
24-01-2023,29.45110
23-01-2023,29.44850
20-01-2023,29.44190
19-01-2023,29.46440
18-01-2023,29.45270
17-01-2023,29.44860
16-01-2023,29.44440
13-01-2023,29.45580
12-01-2023,29.44480
11-01-2023,29.42480
10-01-2023,29.41890
09-01-2023,29.38070
06-01-2023,29.33340
05-01-2023,29.35570
04-01-2023,29.35690
03-01-2023,29.34990
02-01-2023,29.34480
30-12-2022,29.32650
29-12-2022,29.33040
28-12-2022,29.32470
27-12-2022,29.32170
26-12-2022,29.30670
23-12-2022,29.30360
22-12-2022,29.30900
21-12-2022,29.32210
20-12-2022,29.29220
19-12-2022,29.30180
16-12-2022,29.29530
15-12-2022,29.31740
14-12-2022,29.35290
13-12-2022,29.30260
12-12-2022,29.25840
09-12-2022,29.22980
08-12-2022,29.28820
07-12-2022,29.29560
06-12-2022,29.34390
05-12-2022,29.34510
02-12-2022,29.33420
01-12-2022,29.33950
30-11-2022,29.32080
29-11-2022,29.31460
28-11-2022,29.31100
25-11-2022,29.29080
24-11-2022,29.29670
23-11-2022,29.28900
22-11-2022,29.28700
21-11-2022,29.28750
18-11-2022,29.27870
17-11-2022,29.26740
16-11-2022,29.27620
