date,nav
03-05-2024,63.65230
02-05-2024,63.62440
30-04-2024,63.54970
29-04-2024,63.53770
26-04-2024,63.50560
25-04-2024,63.49400
24-04-2024,63.51330
23-04-2024,63.54020
22-04-2024,63.47640
19-04-2024,63.40420
18-04-2024,63.50050
16-04-2024,63.47290
15-04-2024,63.49050
12-04-2024,63.45100
10-04-2024,63.56940
08-04-2024,63.45960
05-04-2024,63.51880
04-04-2024,63.54700
03-04-2024,63.51080
02-04-2024,63.49630
31-03-2024,63.58950
28-03-2024,63.57420
27-03-2024,63.49790
26-03-2024,63.45210
22-03-2024,63.43130
21-03-2024,63.49070
20-03-2024,63.40120
19-03-2024,63.38870
18-03-2024,63.39740
15-03-2024,63.42660
14-03-2024,63.45470
13-03-2024,63.46100
12-03-2024,63.47160
11-03-2024,63.48740
07-03-2024,63.41270
06-03-2024,63.36440
05-03-2024,63.35080
04-03-2024,63.33180
01-03-2024,63.30600
29-02-2024,63.27450
28-02-2024,63.27160
27-02-2024,63.26310
26-02-2024,63.27420
23-02-2024,63.21050
22-02-2024,63.23140
21-02-2024,63.25160
20-02-2024,63.20930
16-02-2024,63.10780
15-02-2024,63.12310
14-02-2024,63.05280
13-02-2024,63.08730
12-02-2024,63.08370
09-02-2024,63.01620
08-02-2024,63.08770
07-02-2024,63.09490
06-02-2024,63.05490
05-02-2024,63.04870
02-02-2024,63.09890
01-02-2024,63.06260
31-01-2024,62.91970
30-01-2024,62.87860
29-01-2024,62.86260
25-01-2024,62.83010
24-01-2024,62.81080
23-01-2024,62.80760
19-01-2024,62.75200
18-01-2024,62.75690
17-01-2024,62.77960
16-01-2024,62.80850
15-01-2024,62.78620
12-01-2024,62.72160
11-01-2024,62.72260
10-01-2024,62.69510
09-01-2024,62.67240
08-01-2024,62.62270
05-01-2024,62.53980
04-01-2024,62.56070
03-01-2024,62.55940
02-01-2024,62.55940
01-01-2024,62.57150
29-12-2023,62.61590
28-12-2023,62.51740
27-12-2023,62.52890
26-12-2023,62.53570
22-12-2023,62.50370
21-12-2023,62.50870
20-12-2023,62.51230
