date,nav
03-05-2024,191.50200
02-05-2024,191.84700
30-04-2024,191.59200
29-04-2024,191.36400
26-04-2024,190.15200
25-04-2024,190.66900
24-04-2024,189.14700
23-04-2024,188.20600
22-04-2024,187.68800
19-04-2024,186.07700
18-04-2024,184.97600
16-04-2024,186.00300
15-04-2024,186.16500
12-04-2024,188.18100
10-04-2024,189.50800
09-04-2024,189.20600
08-04-2024,189.06300
05-04-2024,188.27700
04-04-2024,187.59900
03-04-2024,187.17000
02-04-2024,186.97800
01-04-2024,186.66800
31-03-2024,185.11800
28-03-2024,185.13100
27-03-2024,184.08700
26-03-2024,183.40300
22-03-2024,183.58800
21-03-2024,182.38400
20-03-2024,180.81600
19-03-2024,180.95400
18-03-2024,181.97300
15-03-2024,181.66700
14-03-2024,182.46600
13-03-2024,181.50300
12-03-2024,184.26500
11-03-2024,185.19500
07-03-2024,185.64100
06-03-2024,185.85900
05-03-2024,185.27700
04-03-2024,184.87700
01-03-2024,184.52900
29-02-2024,182.39500
28-02-2024,182.50800
27-02-2024,184.26600
26-02-2024,183.94800
23-02-2024,184.44200
22-02-2024,184.11100
21-02-2024,183.13300
20-02-2024,183.97800
19-02-2024,182.99700
16-02-2024,182.42700
15-02-2024,180.95500
14-02-2024,179.69800
13-02-2024,178.80600
12-02-2024,177.08600
09-02-2024,178.14600
08-02-2024,178.03900
07-02-2024,178.73300
06-02-2024,178.68100
05-02-2024,177.56000
02-02-2024,177.99300
01-02-2024,177.98700
31-01-2024,177.58700
30-01-2024,175.49200
29-01-2024,175.96700
25-01-2024,174.01200
24-01-2024,175.33500
23-01-2024,173.79100
19-01-2024,175.21500
18-01-2024,173.69400
17-01-2024,173.84800
16-01-2024,176.71100
15-01-2024,177.60000
12-01-2024,176.12200
11-01-2024,175.49700
10-01-2024,175.20800
09-01-2024,174.53200
08-01-2024,173.88100
05-01-2024,175.12000
04-01-2024,174.72200
03-01-2024,173.45000
02-01-2024,173.09500
01-01-2024,173.64700
29-12-2023,173.60800
28-12-2023,174.13600
27-12-2023,172.99900
26-12-2023,171.90900
22-12-2023,170.74000
21-12-2023,169.95600
20-12-2023,169.43900
19-12-2023,172.21200
18-12-2023,171.89700
15-12-2023,172.16800
14-12-2023,171.25700
13-12-2023,169.82500
12-12-2023,168.88600
11-12-2023,169.80200
08-12-2023,169.45300
07-12-2023,168.22200
06-12-2023,167.76100
05-12-2023,167.95900
04-12-2023,166.87900
01-12-2023,163.73800
30-11-2023,162.66500
29-11-2023,161.47900
28-11-2023,159.86700
24-11-2023,159.28100
23-11-2023,158.72000
22-11-2023,158.92200
21-11-2023,158.95500
20-11-2023,158.43100
17-11-2023,158.26700
16-11-2023,158.49400
15-11-2023,157.31900
13-11-2023,155.86900
10-11-2023,156.09900
09-11-2023,155.62400
08-11-2023,155.08700
07-11-2023,154.83100
06-11-2023,154.24100
03-11-2023,153.31200
02-11-2023,152.10500
01-11-2023,151.14000
31-10-2023,151.83000
30-10-2023,151.90000
27-10-2023,151.53600
26-10-2023,149.95700
25-10-2023,151.21200
23-10-2023,152.52800
20-10-2023,154.27600
19-10-2023,154.78300
18-10-2023,155.05800
17-10-2023,155.47200
16-10-2023,154.82500
13-10-2023,154.53100
12-10-2023,154.95300
11-10-2023,155.01100
10-10-2023,154.55200
09-10-2023,152.75100
06-10-2023,153.55500
05-10-2023,153.16100
04-10-2023,152.32600
03-10-2023,153.35900
29-09-2023,153.93000
27-09-2023,153.81600
26-09-2023,153.61800
25-09-2023,153.92100
22-09-2023,153.97300
21-09-2023,154.59100
20-09-2023,156.07900
18-09-2023,157.57400
15-09-2023,157.74900
14-09-2023,156.68800
13-09-2023,156.17500
12-09-2023,155.51300
11-09-2023,156.57800
08-09-2023,155.70200
07-09-2023,154.76200
06-09-2023,154.03600
05-09-2023,153.73800
04-09-2023,153.72600
01-09-2023,153.11700
31-08-2023,151.63700
30-08-2023,151.77600
29-08-2023,151.39300
28-08-2023,150.95800
25-08-2023,150.56700
24-08-2023,151.46000
23-08-2023,151.40500
22-08-2023,150.58000
21-08-2023,150.47600
18-08-2023,150.00700
17-08-2023,150.40400
16-08-2023,150.54600
14-08-2023,150.04100
11-08-2023,150.26700
10-08-2023,150.67100
09-08-2023,151.46300
08-08-2023,151.03400
07-08-2023,150.31200
04-08-2023,149.63700
03-08-2023,148.82600
02-08-2023,149.61100
01-08-2023,151.25800
31-07-2023,150.96200
28-07-2023,150.26600
27-07-2023,149.55400
26-07-2023,149.53100
25-07-2023,149.22700
24-07-2023,148.97800
21-07-2023,148.49700
20-07-2023,149.42100
19-07-2023,148.72800
18-07-2023,148.28800
17-07-2023,148.08800
14-07-2023,147.46600
13-07-2023,146.58500
12-07-2023,146.65700
11-07-2023,146.94700
10-07-2023,146.21600
07-07-2023,146.60000
06-07-2023,147.34700
05-07-2023,146.34900
04-07-2023,146.04900
03-07-2023,145.82100
30-06-2023,145.41000
28-06-2023,144.04400
27-06-2023,143.43500
26-06-2023,142.65300
23-06-2023,142.29600
22-06-2023,143.06300
21-06-2023,143.58900
20-06-2023,143.48200
19-06-2023,143.13700
16-06-2023,143.43100
15-06-2023,142.27000
14-06-2023,142.63800
13-06-2023,142.36600
12-06-2023,142.09600
09-06-2023,141.47900
08-06-2023,141.41200
07-06-2023,141.76500
06-06-2023,140.98500
05-06-2023,140.72600
02-06-2023,139.69000
01-06-2023,139.05000
31-05-2023,139.20200
30-05-2023,139.16500
29-05-2023,138.89600
26-05-2023,138.49000
25-05-2023,137.81200
24-05-2023,137.63500
23-05-2023,137.84600
22-05-2023,137.75200
19-05-2023,137.21800
18-05-2023,136.81400
17-05-2023,137.40700
16-05-2023,137.91000
15-05-2023,138.04100
12-05-2023,137.07700
11-05-2023,137.20000
10-05-2023,137.09700
09-05-2023,136.67400
08-05-2023,136.96500
05-05-2023,135.83600
04-05-2023,136.89200
03-05-2023,136.13600
02-05-2023,136.38700
28-04-2023,135.69100
27-04-2023,134.99500
26-04-2023,134.22800
25-04-2023,133.72700
24-04-2023,133.57300
21-04-2023,132.81700
20-04-2023,132.95100
19-04-2023,132.71200
18-04-2023,133.24400
17-04-2023,133.15800
13-04-2023,133.94600
12-04-2023,133.99000
11-04-2023,133.38400
10-04-2023,132.73100
06-04-2023,132.12100
05-04-2023,132.01700
03-04-2023,131.85000
31-03-2023,131.42900
29-03-2023,129.75100
28-03-2023,128.65700
27-03-2023,128.92500
24-03-2023,128.86800
23-03-2023,129.34200
22-03-2023,130.03900
21-03-2023,129.85900
20-03-2023,129.26400
17-03-2023,130.17700
16-03-2023,129.03300
15-03-2023,128.97500
14-03-2023,129.42300
13-03-2023,129.98800
10-03-2023,131.63900
09-03-2023,132.72000
08-03-2023,133.48500
06-03-2023,132.93100
03-03-2023,132.17600
02-03-2023,130.78300
01-03-2023,131.62300
28-02-2023,130.38900
27-02-2023,130.93100
24-02-2023,131.05200
23-02-2023,131.23900
22-02-2023,131.40800
21-02-2023,132.84100
20-02-2023,133.08700
17-02-2023,133.55300
16-02-2023,134.34000
15-02-2023,133.16900
14-02-2023,132.29300
13-02-2023,131.84400
10-02-2023,132.45800
09-02-2023,132.47300
08-02-2023,132.39700
07-02-2023,131.97600
06-02-2023,132.11100
03-02-2023,131.96900
02-02-2023,130.60200
01-02-2023,130.53100
31-01-2023,131.57900
30-01-2023,130.66200
27-01-2023,130.70000
25-01-2023,132.62500
24-01-2023,134.51500
23-01-2023,134.80100
20-01-2023,133.99600
19-01-2023,134.13000
18-01-2023,134.00200
17-01-2023,133.62400
16-01-2023,133.15700
13-01-2023,133.52200
12-01-2023,132.97900
11-01-2023,132.79100
10-01-2023,133.29000
09-01-2023,134.47200
06-01-2023,132.98200
05-01-2023,133.72300
04-01-2023,133.56500
03-01-2023,134.86900
02-01-2023,134.51200
30-12-2022,133.97300
29-12-2022,134.39700
28-12-2022,133.66800
27-12-2022,133.70100
26-12-2022,133.36100
23-12-2022,131.34700
22-12-2022,133.40700
21-12-2022,134.23600
20-12-2022,135.43800
19-12-2022,135.89500
16-12-2022,135.02100
15-12-2022,136.49600
14-12-2022,137.58800
13-12-2022,137.21800
12-12-2022,136.65500
09-12-2022,136.44300
08-12-2022,137.30100
07-12-2022,136.39400
06-12-2022,136.90700
05-12-2022,137.68600
02-12-2022,137.76800
01-12-2022,137.90800
30-11-2022,137.32600
29-11-2022,136.32000
28-11-2022,135.92300
25-11-2022,135.96600
24-11-2022,135.76500
23-11-2022,134.50100
22-11-2022,134.16100
21-11-2022,133.41800
18-11-2022,133.35600
17-11-2022,134.01000
16-11-2022,134.58000
15-11-2022,134.09500
14-11-2022,133.20900
11-11-2022,133.61400
10-11-2022,132.33100
09-11-2022,133.08300
07-11-2022,133.47900
04-11-2022,132.19300
03-11-2022,132.61400
02-11-2022,132.53900
01-11-2022,133.20300
31-10-2022,132.32100
28-10-2022,131.39200
27-10-2022,131.85800
25-10-2022,131.15600
21-10-2022,129.36900
20-10-2022,128.77700
19-10-2022,128.39500
18-10-2022,128.41900
17-10-2022,126.96900
14-10-2022,126.02800
13-10-2022,125.32400
12-10-2022,126.21400
11-10-2022,125.46900
10-10-2022,127.36100
07-10-2022,127.81900
06-10-2022,128.18100
04-10-2022,127.60200
03-10-2022,125.25500
30-09-2022,126.23900
29-09-2022,124.55400
28-09-2022,123.95100
27-09-2022,124.44400
26-09-2022,124.43900
23-09-2022,126.72400
22-09-2022,129.10100
21-09-2022,129.72300
20-09-2022,130.57000
19-09-2022,129.11400
16-09-2022,128.16500
15-09-2022,130.14300
14-09-2022,130.62500
13-09-2022,130.71200
12-09-2022,130.25800
09-09-2022,129.08700
08-09-2022,129.05200
07-09-2022,127.90800
06-09-2022,128.08400
05-09-2022,127.40300
02-09-2022,126.72600
01-09-2022,126.46900
30-08-2022,126.82100
29-08-2022,124.35200
26-08-2022,125.45800
25-08-2022,124.78000
24-08-2022,125.05500
23-08-2022,124.73100
22-08-2022,123.67100
19-08-2022,125.56100
18-08-2022,126.93700
17-08-2022,126.93200
16-08-2022,126.22100
12-08-2022,124.81100
11-08-2022,124.40900
10-08-2022,123.22200
08-08-2022,123.11700
05-08-2022,122.06100
04-08-2022,122.04700
03-08-2022,121.95700
02-08-2022,121.82800
01-08-2022,122.01300
29-07-2022,120.68200
28-07-2022,119.69000
27-07-2022,118.27600
26-07-2022,117.09800
25-07-2022,118.32000
22-07-2022,118.41200
21-07-2022,118.29000
20-07-2022,117.74000
19-07-2022,117.00300
18-07-2022,115.97100
15-07-2022,114.48900
14-07-2022,114.03600
13-07-2022,114.36700
12-07-2022,114.68200
11-07-2022,115.39300
08-07-2022,115.39900
07-07-2022,114.57000
06-07-2022,113.35200
05-07-2022,111.99700
04-07-2022,112.18600
01-07-2022,111.27700
30-06-2022,111.02600
29-06-2022,111.36700
28-06-2022,112.05200
27-06-2022,111.67600
24-06-2022,110.54100
23-06-2022,109.72100
22-06-2022,108.53200
21-06-2022,109.80100
20-06-2022,107.37000
17-06-2022,108.53400
16-06-2022,109.15300
15-06-2022,111.40300
14-06-2022,111.35800
13-06-2022,111.31000
10-06-2022,113.97600
09-06-2022,114.75900
08-06-2022,114.12700
07-06-2022,114.28300
06-06-2022,114.91900
03-06-2022,115.05600
02-06-2022,116.05900
01-06-2022,115.58800
31-05-2022,115.77400
30-05-2022,115.28700
27-05-2022,113.79200
