date,nav
23-09-2022,29.78720
22-09-2022,29.82850
21-09-2022,29.88170
20-09-2022,29.87220
19-09-2022,29.89050
16-09-2022,29.88220
15-09-2022,29.90970
14-09-2022,29.94700
13-09-2022,29.96510
12-09-2022,29.94440
09-09-2022,29.94700
08-09-2022,29.93800
07-09-2022,29.91580
06-09-2022,29.91990
05-09-2022,29.90940
02-09-2022,29.89100
01-09-2022,29.88930
30-08-2022,29.88550
29-08-2022,29.85950
26-08-2022,29.86160
25-08-2022,29.82770
24-08-2022,29.83020
23-08-2022,29.82830
22-08-2022,29.83490
19-08-2022,29.82200
18-08-2022,29.83250
17-08-2022,29.83770
12-08-2022,29.77070
11-08-2022,29.76490
10-08-2022,29.74130
08-08-2022,29.70580
05-08-2022,29.70410
04-08-2022,29.75860
03-08-2022,29.72090
02-08-2022,29.73930
01-08-2022,29.70410
29-07-2022,29.66440
28-07-2022,29.61340
27-07-2022,29.59890
26-07-2022,29.57080
25-07-2022,29.56990
22-07-2022,29.54800
21-07-2022,29.54590
20-07-2022,29.52780
19-07-2022,29.52240
18-07-2022,29.52080
15-07-2022,29.50670
14-07-2022,29.51130
13-07-2022,29.51720
12-07-2022,29.47550
11-07-2022,29.46090
08-07-2022,29.46230
07-07-2022,29.47380
06-07-2022,29.48080
05-07-2022,29.42930
04-07-2022,29.41950
01-07-2022,29.37680
30-06-2022,29.34580
29-06-2022,29.33230
28-06-2022,29.31970
27-06-2022,29.32510
24-06-2022,29.30320
23-06-2022,29.29870
22-06-2022,29.29340
21-06-2022,29.26800
20-06-2022,29.26930
17-06-2022,29.21000
16-06-2022,29.18820
15-06-2022,29.19430
14-06-2022,29.20370
13-06-2022,29.21660
10-06-2022,29.25520
09-06-2022,29.25260
08-06-2022,29.25010
07-06-2022,29.18480
06-06-2022,29.21170
03-06-2022,29.23200
02-06-2022,29.24290
01-06-2022,29.26360
31-05-2022,29.25840
30-05-2022,29.26800
27-05-2022,29.27060
26-05-2022,29.28550
25-05-2022,29.28130
24-05-2022,29.26560
23-05-2022,29.24370
20-05-2022,29.21980
19-05-2022,29.22630
18-05-2022,29.20760
17-05-2022,29.19960
13-05-2022,29.19790
12-05-2022,29.23480
11-05-2022,29.22360
10-05-2022,29.19040
09-05-2022,29.12150
06-05-2022,29.12480
05-05-2022,29.19650
04-05-2022,29.27480
02-05-2022,29.56850
29-04-2022,29.54950
28-04-2022,29.54480
27-04-2022,29.56730
26-04-2022,29.57000
25-04-2022,29.56730
22-04-2022,29.50910
21-04-2022,29.52050
20-04-2022,29.52730
19-04-2022,29.51320
18-04-2022,29.48680
13-04-2022,29.44830
12-04-2022,29.52450
11-04-2022,29.53380
08-04-2022,29.58150
07-04-2022,29.73330
06-04-2022,29.72480
05-04-2022,29.73570
04-04-2022,29.72450
31-03-2022,29.73470
30-03-2022,29.73290
29-03-2022,29.70360
28-03-2022,29.70020
25-03-2022,29.69740
24-03-2022,29.68110
23-03-2022,29.68130
22-03-2022,29.67650
21-03-2022,29.69140
17-03-2022,29.66590
16-03-2022,29.64800
15-03-2022,29.63400
14-03-2022,29.59540
11-03-2022,29.58140
10-03-2022,29.59090
09-03-2022,29.55290
08-03-2022,29.54670
07-03-2022,29.54770
04-03-2022,29.58500
03-03-2022,29.57360
02-03-2022,29.59820
28-02-2022,29.63160
25-02-2022,29.63190
24-02-2022,29.63980
23-02-2022,29.65970
22-02-2022,29.64790
21-02-2022,29.67120
18-02-2022,29.67200
17-02-2022,29.65450
16-02-2022,29.64630
15-02-2022,29.64710
14-02-2022,29.66170
11-02-2022,29.63210
10-02-2022,29.60820
09-02-2022,29.50140
08-02-2022,29.48350
04-02-2022,29.42940
03-02-2022,29.43330
02-02-2022,29.42350
01-02-2022,29.45950
31-01-2022,29.54820
28-01-2022,29.51130
27-01-2022,29.51120
25-01-2022,29.54590
24-01-2022,29.53230
21-01-2022,29.52260
20-01-2022,29.51310
19-01-2022,29.50120
18-01-2022,29.49850
17-01-2022,29.50050
14-01-2022,29.51740
13-01-2022,29.51330
12-01-2022,29.49510
11-01-2022,29.49790
10-01-2022,29.47920
07-01-2022,29.49300
06-01-2022,29.48910
05-01-2022,29.50580
04-01-2022,29.50070
03-01-2022,29.52940
31-12-2021,29.52300
30-12-2021,29.51530
29-12-2021,29.51290
28-12-2021,29.50020
27-12-2021,29.50380
24-12-2021,29.49850
23-12-2021,29.49480
22-12-2021,29.49070
21-12-2021,29.49730
20-12-2021,29.53230
17-12-2021,29.55870
16-12-2021,29.57410
15-12-2021,29.56010
14-12-2021,29.55720
13-12-2021,29.54280
10-12-2021,29.52790
09-12-2021,29.53210
08-12-2021,29.52110
07-12-2021,29.50290
06-12-2021,29.51340
03-12-2021,29.50020
02-12-2021,29.50290
01-12-2021,29.49500
30-11-2021,29.49360
29-11-2021,29.47670
26-11-2021,29.46550
25-11-2021,29.44110
24-11-2021,29.43940
23-11-2021,29.43260
22-11-2021,29.43330
18-11-2021,29.41740
17-11-2021,29.40270
16-11-2021,29.39880
15-11-2021,29.39950
12-11-2021,29.38020
11-11-2021,29.36690
10-11-2021,29.39000
09-11-2021,29.37690
08-11-2021,29.36000
03-11-2021,29.30770
02-11-2021,29.30010
01-11-2021,29.30080
29-10-2021,29.29450
28-10-2021,29.30520
27-10-2021,29.30950
26-10-2021,29.30720
25-10-2021,29.31130
22-10-2021,29.30350
21-10-2021,29.30420
20-10-2021,29.27780
18-10-2021,29.27710
14-10-2021,29.31850
13-10-2021,29.31290
12-10-2021,29.28410
11-10-2021,29.27040
08-10-2021,29.25150
07-10-2021,29.25850
06-10-2021,29.25890
05-10-2021,29.27490
04-10-2021,29.29790
01-10-2021,29.28960
30-09-2021,29.28720
29-09-2021,29.28160
28-09-2021,29.28210
27-09-2021,29.28800
24-09-2021,29.29030
23-09-2021,29.30680
22-09-2021,29.30670
21-09-2021,29.30340
20-09-2021,29.30410
17-09-2021,29.28390
16-09-2021,29.27590
15-09-2021,29.28390
14-09-2021,29.26990
13-09-2021,29.26050
09-09-2021,29.24550
08-09-2021,29.24320
07-09-2021,29.24290
06-09-2021,29.24010
03-09-2021,29.22550
02-09-2021,29.20410
01-09-2021,29.16990
31-08-2021,29.14010
30-08-2021,29.11650
27-08-2021,29.08230
26-08-2021,29.08080
25-08-2021,29.07570
24-08-2021,29.06520
23-08-2021,29.05820
20-08-2021,29.04470
18-08-2021,29.02220
17-08-2021,28.99060
13-08-2021,28.96270
12-08-2021,28.94400
11-08-2021,28.92280
10-08-2021,28.91790
09-08-2021,28.90010
06-08-2021,28.88970
05-08-2021,28.93500
04-08-2021,28.91520
03-08-2021,28.91400
02-08-2021,28.90980
30-07-2021,28.89030
29-07-2021,28.89160
28-07-2021,28.89180
27-07-2021,28.89330
26-07-2021,28.86860
23-07-2021,28.85460
22-07-2021,28.85550
20-07-2021,28.85970
