date,nav
19-12-2022,0.00000
16-12-2022,37.77280
15-12-2022,37.76620
14-12-2022,37.76110
13-12-2022,37.75620
12-12-2022,37.70830
09-12-2022,37.68110
08-12-2022,37.71990
07-12-2022,37.69810
06-12-2022,37.73770
05-12-2022,37.78000
02-12-2022,37.76070
01-12-2022,37.76410
30-11-2022,37.71100
29-11-2022,37.65200
28-11-2022,37.63150
25-11-2022,37.59650
24-11-2022,37.57430
23-11-2022,37.46890
22-11-2022,37.45080
21-11-2022,37.41310
18-11-2022,37.45220
17-11-2022,37.46910
16-11-2022,37.48610
15-11-2022,37.47370
14-11-2022,37.42050
11-11-2022,37.38970
10-11-2022,37.25580
09-11-2022,37.28110
07-11-2022,37.29700
04-11-2022,37.23370
03-11-2022,37.22490
02-11-2022,37.25770
01-11-2022,37.27010
31-10-2022,37.20910
28-10-2022,37.13600
27-10-2022,37.15290
25-10-2022,37.09190
21-10-2022,36.97370
20-10-2022,36.96700
19-10-2022,36.95240
18-10-2022,36.96800
17-10-2022,36.90040
14-10-2022,36.81590
13-10-2022,36.77450
12-10-2022,36.80450
11-10-2022,36.73780
10-10-2022,36.84150
07-10-2022,36.89260
06-10-2022,36.91870
04-10-2022,36.89390
03-10-2022,36.73360
30-09-2022,36.81700
29-09-2022,36.71090
28-09-2022,36.67980
27-09-2022,36.71260
26-09-2022,36.69330
23-09-2022,36.83830
22-09-2022,37.01030
21-09-2022,37.08810
20-09-2022,37.14310
19-09-2022,37.07630
16-09-2022,37.04920
15-09-2022,37.20870
14-09-2022,37.25850
13-09-2022,37.28860
12-09-2022,37.24190
09-09-2022,37.19520
08-09-2022,37.16990
07-09-2022,37.08150
06-09-2022,37.07330
05-09-2022,37.05390
02-09-2022,37.01340
01-09-2022,36.99950
30-08-2022,37.03560
29-08-2022,36.85800
26-08-2022,36.96310
25-08-2022,36.91940
24-08-2022,36.91940
23-08-2022,36.89450
22-08-2022,36.85290
19-08-2022,36.96050
18-08-2022,37.06130
17-08-2022,37.05530
12-08-2022,36.88560
11-08-2022,36.84040
10-08-2022,36.75660
08-08-2022,36.72840
05-08-2022,36.66050
04-08-2022,36.69050
03-08-2022,36.66240
02-08-2022,36.68190
01-08-2022,36.63910
29-07-2022,36.52910
28-07-2022,36.43150
27-07-2022,36.35020
26-07-2022,36.27740
25-07-2022,36.35550
22-07-2022,36.36600
21-07-2022,36.31850
20-07-2022,36.26810
19-07-2022,36.20590
18-07-2022,36.17520
15-07-2022,36.06950
14-07-2022,36.05560
13-07-2022,36.07590
12-07-2022,36.06830
11-07-2022,36.12250
08-07-2022,36.11270
07-07-2022,36.08060
06-07-2022,36.02510
05-07-2022,35.89890
04-07-2022,35.88480
01-07-2022,35.80170
30-06-2022,35.75350
29-06-2022,35.76020
28-06-2022,35.80420
27-06-2022,35.79850
24-06-2022,35.71060
23-06-2022,35.64490
22-06-2022,35.56690
21-06-2022,35.62540
20-06-2022,35.48920
17-06-2022,35.47590
16-06-2022,35.52090
15-06-2022,35.66080
14-06-2022,35.65410
13-06-2022,35.68250
10-06-2022,35.86650
09-06-2022,35.93270
08-06-2022,35.90280
07-06-2022,35.88390
06-06-2022,35.95190
03-06-2022,35.97040
02-06-2022,36.02370
01-06-2022,36.00830
31-05-2022,36.01500
30-05-2022,36.01400
27-05-2022,35.88130
26-05-2022,35.81470
25-05-2022,35.72260
24-05-2022,35.76710
23-05-2022,35.78200
20-05-2022,35.77270
19-05-2022,35.62160
18-05-2022,35.78380
17-05-2022,35.79180
13-05-2022,35.58010
12-05-2022,35.62030
11-05-2022,35.74120
10-05-2022,35.74320
09-05-2022,35.77430
06-05-2022,35.82210
05-05-2022,35.96890
04-05-2022,36.00020
02-05-2022,36.31020
29-04-2022,36.33880
28-04-2022,36.42800
27-04-2022,36.35330
26-04-2022,36.41090
25-04-2022,36.32030
22-04-2022,36.40010
21-04-2022,36.48110
20-04-2022,36.40100
19-04-2022,36.33850
18-04-2022,36.40140
13-04-2022,36.44410
12-04-2022,36.48350
11-04-2022,36.53910
08-04-2022,36.56680
07-04-2022,36.55530
06-04-2022,36.55030
