date,nav
09-06-2011,0.00000
01-03-2011,12.87560
28-02-2011,12.87450
25-02-2011,12.84940
24-02-2011,12.84590
23-02-2011,12.85120
22-02-2011,12.85200
21-02-2011,12.84170
18-02-2011,12.81840
17-02-2011,12.82360
15-02-2011,12.80920
14-02-2011,12.80950
11-02-2011,12.78500
10-02-2011,12.78480
09-02-2011,12.77270
08-02-2011,12.76340
07-02-2011,12.75150
04-02-2011,12.74870
03-02-2011,12.75970
02-02-2011,12.76520
01-02-2011,12.76190
31-01-2011,12.76760
28-01-2011,12.77080
27-01-2011,12.76410
25-01-2011,12.75590
24-01-2011,12.72700
21-01-2011,12.72710
20-01-2011,12.74120
19-01-2011,12.72870
18-01-2011,12.72670
17-01-2011,12.72190
14-01-2011,12.72850
13-01-2011,12.75360
12-01-2011,12.73030
11-01-2011,12.71710
10-01-2011,12.72510
07-01-2011,12.72830
06-01-2011,12.73670
05-01-2011,12.77730
04-01-2011,12.76440
03-01-2011,12.78060
31-12-2010,12.78740
30-12-2010,12.77950
29-12-2010,12.78150
28-12-2010,12.77920
27-12-2010,12.77620
24-12-2010,12.76540
23-12-2010,12.75360
22-12-2010,12.75830
21-12-2010,12.75320
20-12-2010,12.75410
16-12-2010,12.75230
15-12-2010,12.70750
14-12-2010,12.69540
13-12-2010,12.67530
10-12-2010,12.67340
09-12-2010,12.64760
08-12-2010,12.64590
07-12-2010,12.65100
06-12-2010,12.62320
03-12-2010,12.64880
02-12-2010,12.68130
01-12-2010,12.66570
30-11-2010,12.67610
29-11-2010,12.68280
26-11-2010,12.69940
25-11-2010,12.68420
24-11-2010,12.67410
23-11-2010,12.68770
22-11-2010,12.67420
19-11-2010,12.66350
18-11-2010,12.66780
16-11-2010,12.65730
15-11-2010,12.66620
12-11-2010,12.65710
11-11-2010,12.65920
10-11-2010,12.66390
09-11-2010,12.67650
08-11-2010,12.67260
04-11-2010,12.66830
03-11-2010,12.69520
02-11-2010,12.67650
01-11-2010,12.59650
29-10-2010,12.58350
28-10-2010,12.57320
27-10-2010,12.57340
26-10-2010,12.55850
25-10-2010,12.57840
22-10-2010,12.57510
21-10-2010,12.58420
20-10-2010,12.56240
19-10-2010,12.58450
18-10-2010,12.56760
15-10-2010,12.58100
14-10-2010,12.61320
13-10-2010,12.60770
12-10-2010,12.62960
11-10-2010,12.61420
08-10-2010,12.60140
07-10-2010,12.61450
06-10-2010,12.62500
05-10-2010,12.59750
04-10-2010,12.61460
01-10-2010,12.62840
29-09-2010,12.65480
28-09-2010,12.65140
27-09-2010,12.64050
24-09-2010,12.62640
23-09-2010,12.59800
22-09-2010,12.57320
21-09-2010,12.56170
20-09-2010,12.54370
17-09-2010,12.53220
16-09-2010,12.53810
15-09-2010,12.54680
14-09-2010,12.54570
13-09-2010,12.53310
09-09-2010,12.55000
08-09-2010,12.54480
07-09-2010,12.54230
06-09-2010,12.52950
03-09-2010,12.51870
02-09-2010,12.53030
01-09-2010,12.52340
31-08-2010,12.53540
30-08-2010,12.51930
27-08-2010,12.51700
26-08-2010,12.49440
25-08-2010,12.49800
24-08-2010,12.50400
23-08-2010,12.49210
20-08-2010,12.48850
18-08-2010,12.48710
17-08-2010,12.50530
16-08-2010,12.51630
13-08-2010,12.50930
12-08-2010,12.49650
11-08-2010,12.51510
10-08-2010,12.50540
09-08-2010,12.50020
06-08-2010,12.49630
05-08-2010,12.47710
04-08-2010,12.49830
03-08-2010,12.50660
02-08-2010,12.48530
30-07-2010,12.50790
29-07-2010,12.54260
28-07-2010,12.54590
27-07-2010,12.55240
26-07-2010,12.57580
23-07-2010,12.56950
22-07-2010,12.56570
21-07-2010,12.55990
20-07-2010,12.55900
19-07-2010,12.57760
16-07-2010,12.56510
15-07-2010,12.56610
14-07-2010,12.57200
13-07-2010,12.58030
12-07-2010,12.58320
09-07-2010,12.56990
08-07-2010,12.58900
07-07-2010,12.59320
06-07-2010,12.57940
05-07-2010,12.57600
02-07-2010,12.57960
30-06-2010,12.57650
29-06-2010,12.56000
28-06-2010,12.55280
25-06-2010,12.53530
24-06-2010,12.55660
23-06-2010,12.54410
22-06-2010,12.55590
21-06-2010,12.54730
18-06-2010,12.53550
17-06-2010,12.49970
16-06-2010,12.52740
15-06-2010,12.49130
14-06-2010,12.47880
11-06-2010,12.50420
10-06-2010,12.54360
09-06-2010,12.55230
08-06-2010,12.56570
07-06-2010,12.57390
04-06-2010,12.55620
03-06-2010,12.51730
02-06-2010,12.56420
01-06-2010,12.55220
31-05-2010,12.53440
28-05-2010,12.54890
26-05-2010,12.53890
25-05-2010,12.63160
24-05-2010,12.63280
21-05-2010,12.64750
20-05-2010,12.64570
19-05-2010,12.62670
18-05-2010,12.59860
17-05-2010,12.61590
14-05-2010,12.58200
13-05-2010,12.55490
12-05-2010,12.53120
11-05-2010,12.50300
10-05-2010,12.47670
07-05-2010,12.50240
06-05-2010,12.47900
05-05-2010,12.48140
04-05-2010,12.47050
03-05-2010,12.44770
30-04-2010,12.43950
29-04-2010,12.42250
28-04-2010,12.41310
27-04-2010,12.40740
26-04-2010,12.39370
23-04-2010,12.38970
22-04-2010,12.39290
21-04-2010,12.37920
20-04-2010,12.37950
19-04-2010,12.34860
16-04-2010,12.33230
15-04-2010,12.33330
13-04-2010,12.33480
12-04-2010,12.33950
09-04-2010,12.33700
08-04-2010,12.34050
07-04-2010,12.34360
06-04-2010,12.33650
05-04-2010,12.33380
31-03-2010,12.32810
30-03-2010,12.32830
29-03-2010,12.32750
26-03-2010,12.31970
25-03-2010,12.31410
23-03-2010,12.31170
22-03-2010,12.31130
19-03-2010,12.31160
18-03-2010,12.30450
17-03-2010,12.29770
15-03-2010,12.28710
12-03-2010,12.28180
11-03-2010,12.28380
10-03-2010,12.28280
09-03-2010,12.28720
08-03-2010,12.27300
05-03-2010,12.27540
04-03-2010,12.28220
03-03-2010,12.27640
02-03-2010,12.26860
26-02-2010,12.28700
25-02-2010,12.29730
24-02-2010,12.30560
23-02-2010,12.30460
22-02-2010,12.29250
19-02-2010,12.27050
18-02-2010,12.27920
17-02-2010,12.26850
16-02-2010,12.27140
15-02-2010,12.26870
11-02-2010,12.27130
10-02-2010,12.29590
09-02-2010,12.32560
08-02-2010,12.33060
05-02-2010,12.33100
04-02-2010,12.32140
03-02-2010,12.32160
02-02-2010,12.31710
01-02-2010,12.33990
29-01-2010,12.35040
28-01-2010,12.36760
27-01-2010,12.36400
25-01-2010,12.33790
22-01-2010,12.34680
21-01-2010,12.34920
20-01-2010,12.32750
19-01-2010,12.32600
18-01-2010,12.33380
15-01-2010,12.31530
14-01-2010,12.32620
13-01-2010,12.28550
12-01-2010,12.27390
11-01-2010,12.29500
08-01-2010,12.28950
07-01-2010,12.27560
06-01-2010,12.29610
05-01-2010,12.30090
04-01-2010,12.29970
01-01-2010,12.31130
31-12-2009,12.30580
30-12-2009,12.28830
29-12-2009,12.27730
24-12-2009,12.27810
23-12-2009,12.27140
22-12-2009,12.26440
21-12-2009,12.24780
18-12-2009,12.24390
17-12-2009,12.26080
16-12-2009,12.21790
15-12-2009,12.24200
14-12-2009,12.24810
11-12-2009,12.23710
10-12-2009,12.23460
09-12-2009,12.25320
08-12-2009,12.26800
07-12-2009,12.24920
04-12-2009,12.20460
03-12-2009,12.25350
02-12-2009,12.27530
01-12-2009,12.25740
30-11-2009,12.28920
27-11-2009,12.31060
26-11-2009,12.32540
25-11-2009,12.30080
24-11-2009,12.27030
23-11-2009,12.25570
20-11-2009,12.27770
19-11-2009,12.23330
18-11-2009,12.20970
17-11-2009,12.19930
16-11-2009,12.18810
13-11-2009,12.18870
12-11-2009,12.17540
11-11-2009,12.18680
10-11-2009,12.19350
09-11-2009,12.18630
06-11-2009,12.17340
05-11-2009,12.15620
04-11-2009,12.15690
03-11-2009,12.17350
30-10-2009,12.14140
29-10-2009,12.15510
28-10-2009,12.15150
27-10-2009,12.13310
26-10-2009,12.11110
23-10-2009,12.08630
22-10-2009,12.11780
21-10-2009,12.12480
20-10-2009,12.10120
16-10-2009,12.10090
15-10-2009,12.10910
14-10-2009,12.10270
12-10-2009,12.10890
09-10-2009,12.13710
08-10-2009,12.17190
07-10-2009,12.16080
06-10-2009,12.16980
05-10-2009,12.20910
01-10-2009,12.18360
29-09-2009,12.18110
25-09-2009,12.19000
24-09-2009,12.20460
23-09-2009,12.20530
22-09-2009,12.18130
18-09-2009,12.18920
17-09-2009,12.17470
16-09-2009,12.19280
15-09-2009,12.19590
14-09-2009,12.16280
11-09-2009,12.08310
10-09-2009,12.08450
09-09-2009,12.11050
08-09-2009,12.11730
07-09-2009,12.14300
04-09-2009,12.09850
03-09-2009,12.09190
02-09-2009,12.11690
01-09-2009,12.09710
31-08-2009,12.07980
28-08-2009,12.11640
27-08-2009,12.14780
26-08-2009,12.20660
25-08-2009,12.12260
24-08-2009,12.13030
21-08-2009,12.15820
20-08-2009,12.18420
18-08-2009,12.18780
17-08-2009,12.21510
14-08-2009,12.20330
13-08-2009,12.23140
12-08-2009,12.23360
11-08-2009,12.22400
10-08-2009,12.19690
07-08-2009,12.22740
06-08-2009,12.21870
05-08-2009,12.22750
04-08-2009,12.28150
03-08-2009,12.27940
31-07-2009,12.30440
30-07-2009,12.33380
29-07-2009,12.34680
28-07-2009,12.36670
27-07-2009,12.33230
24-07-2009,12.33340
23-07-2009,12.35350
22-07-2009,12.35950
21-07-2009,12.31330
20-07-2009,12.32550
17-07-2009,12.37800
16-07-2009,12.31640
15-07-2009,12.29430
14-07-2009,12.31520
13-07-2009,12.33830
10-07-2009,12.30210
09-07-2009,12.32200
08-07-2009,12.34340
07-07-2009,12.32070
06-07-2009,12.33980
03-07-2009,12.42510
02-07-2009,12.40670
30-06-2009,12.34100
29-06-2009,12.34040
26-06-2009,12.32240
25-06-2009,12.32280
24-06-2009,12.32320
23-06-2009,12.30060
22-06-2009,12.30420
19-06-2009,12.30640
18-06-2009,12.32450
17-06-2009,12.31390
16-06-2009,12.29800
15-06-2009,12.30660
12-06-2009,12.28550
11-06-2009,12.30380
10-06-2009,12.32350
09-06-2009,12.36380
08-06-2009,12.34890
05-06-2009,12.34560
04-06-2009,12.39960
03-06-2009,12.39050
02-06-2009,12.35510
01-06-2009,12.34150
29-05-2009,12.35630
28-05-2009,12.32520
27-05-2009,12.37160
26-05-2009,12.40920
25-05-2009,12.39590
22-05-2009,12.43830
21-05-2009,12.46510
20-05-2009,12.49610
19-05-2009,12.47560
18-05-2009,12.54400
15-05-2009,12.44900
14-05-2009,12.44390
13-05-2009,12.45600
12-05-2009,12.40780
11-05-2009,12.48980
08-05-2009,12.48610
07-05-2009,12.58390
06-05-2009,12.64320
05-05-2009,12.53770
04-05-2009,12.49470
29-04-2009,12.58350
28-04-2009,12.59720
27-04-2009,12.63150
24-04-2009,12.68840
23-04-2009,12.60810
22-04-2009,12.65110
21-04-2009,12.63050
20-04-2009,12.47140
17-04-2009,12.45910
16-04-2009,12.43320
15-04-2009,12.37060
13-04-2009,12.30330
09-04-2009,12.36260
08-04-2009,12.28880
06-04-2009,12.21340
02-04-2009,12.18600
31-03-2009,12.14940
30-03-2009,12.10150
26-03-2009,12.11180
25-03-2009,12.24300
24-03-2009,12.29090
23-03-2009,12.28710
20-03-2009,12.34200
19-03-2009,12.34450
18-03-2009,12.30350
17-03-2009,12.27880
16-03-2009,12.31770
13-03-2009,12.13400
12-03-2009,11.92050
09-03-2009,12.10590
06-03-2009,12.24590
05-03-2009,12.37460
04-03-2009,12.39300
03-03-2009,12.45210
02-03-2009,12.47800
27-02-2009,12.42270
26-02-2009,12.30890
25-02-2009,12.23680
24-02-2009,12.33530
19-02-2009,12.44330
18-02-2009,12.48070
17-02-2009,12.43080
16-02-2009,12.50710
13-02-2009,12.64650
12-02-2009,12.64580
11-02-2009,12.51000
10-02-2009,12.40990
09-02-2009,12.52360
06-02-2009,12.62600
05-02-2009,12.48570
04-02-2009,12.50640
03-02-2009,12.58850
02-02-2009,12.66920
30-01-2009,12.69730
29-01-2009,12.74820
28-01-2009,12.75600
27-01-2009,12.81490
23-01-2009,12.97110
22-01-2009,12.91450
21-01-2009,12.85820
20-01-2009,12.97640
19-01-2009,13.06460
16-01-2009,13.05710
15-01-2009,13.09810
14-01-2009,13.02600
13-01-2009,12.90450
12-01-2009,12.86660
09-01-2009,12.55420
07-01-2009,12.86840
06-01-2009,13.56620
05-01-2009,13.72420
02-01-2009,13.88730
01-01-2009,13.65380
31-12-2008,13.65350
30-12-2008,13.61750
29-12-2008,13.35210
26-12-2008,13.21750
24-12-2008,13.25120
23-12-2008,13.14300
22-12-2008,13.16750
19-12-2008,13.36180
18-12-2008,13.39540
17-12-2008,13.21220
16-12-2008,13.05200
