date,nav
03-05-2024,19.97590
02-05-2024,20.08610
30-04-2024,20.04260
29-04-2024,19.97550
26-04-2024,19.85300
25-04-2024,19.88050
24-04-2024,19.83090
23-04-2024,19.69770
22-04-2024,19.67550
19-04-2024,19.51100
18-04-2024,19.49540
16-04-2024,19.65000
15-04-2024,19.68580
12-04-2024,20.03930
10-04-2024,20.20150
09-04-2024,20.06900
08-04-2024,20.05550
05-04-2024,19.84880
04-04-2024,19.77930
03-04-2024,19.70050
02-04-2024,19.69560
01-04-2024,19.59460
31-03-2024,19.44830
28-03-2024,19.45130
27-03-2024,19.29360
26-03-2024,19.15840
22-03-2024,19.07820
21-03-2024,18.97370
20-03-2024,18.72530
19-03-2024,18.68000
18-03-2024,18.87610
15-03-2024,20.60610
14-03-2024,20.69170
13-03-2024,20.45200
12-03-2024,20.98800
11-03-2024,21.12270
07-03-2024,21.24720
06-03-2024,21.25790
05-03-2024,21.28500
04-03-2024,21.38680
01-03-2024,21.37750
29-02-2024,21.19040
28-02-2024,21.06470
27-02-2024,21.36630
26-02-2024,21.32160
23-02-2024,21.38400
22-02-2024,21.37060
21-02-2024,21.20130
20-02-2024,21.30780
19-02-2024,21.25820
16-02-2024,21.18550
15-02-2024,21.02700
14-02-2024,20.91400
13-02-2024,20.82720
12-02-2024,20.72550
09-02-2024,20.95120
08-02-2024,21.00420
07-02-2024,21.09100
06-02-2024,21.12630
05-02-2024,20.94140
02-02-2024,20.98590
01-02-2024,20.94110
31-01-2024,20.92770
30-01-2024,20.62350
29-01-2024,20.61670
25-01-2024,20.32510
24-01-2024,20.40200
23-01-2024,20.12020
19-01-2024,20.69410
18-01-2024,20.57450
17-01-2024,20.62260
16-01-2024,20.92930
15-01-2024,20.97970
12-01-2024,20.89560
11-01-2024,20.75460
10-01-2024,20.68600
09-01-2024,20.62890
08-01-2024,20.64340
05-01-2024,20.87270
04-01-2024,20.76020
03-01-2024,20.60350
02-01-2024,20.66970
01-01-2024,20.81540
29-12-2023,20.75270
28-12-2023,20.63650
27-12-2023,20.54770
26-12-2023,20.35860
22-12-2023,20.26720
21-12-2023,20.14890
19-12-2023,20.40030
18-12-2023,20.41340
15-12-2023,20.37500
14-12-2023,20.22330
13-12-2023,19.99090
12-12-2023,19.89740
11-12-2023,19.94750
08-12-2023,19.89730
07-12-2023,19.87880
06-12-2023,19.81920
05-12-2023,19.75680
04-12-2023,19.70530
01-12-2023,19.42990
30-11-2023,19.31970
29-11-2023,19.21820
28-11-2023,19.04580
24-11-2023,18.99380
23-11-2023,18.99420
22-11-2023,19.00340
21-11-2023,19.06070
20-11-2023,18.99830
17-11-2023,19.00380
16-11-2023,18.96260
15-11-2023,18.85330
13-11-2023,18.64340
10-11-2023,18.62560
09-11-2023,18.62470
08-11-2023,18.67940
07-11-2023,18.63040
06-11-2023,18.58630
03-11-2023,18.40530
02-11-2023,18.24420
01-11-2023,18.09200
31-10-2023,18.18430
30-10-2023,18.16980
27-10-2023,18.15510
26-10-2023,17.91620
25-10-2023,18.15180
23-10-2023,18.27010
20-10-2023,18.60920
19-10-2023,18.68140
18-10-2023,18.71700
17-10-2023,18.80870
16-10-2023,18.74120
13-10-2023,18.73570
12-10-2023,18.73840
11-10-2023,18.75520
10-10-2023,18.66600
09-10-2023,18.47350
06-10-2023,18.62860
05-10-2023,18.55350
04-10-2023,18.48910
03-10-2023,18.62750
29-09-2023,18.62850
27-09-2023,18.67870
26-09-2023,18.60790
25-09-2023,18.61950
22-09-2023,18.64160
21-09-2023,18.70010
20-09-2023,18.86850
18-09-2023,19.02070
15-09-2023,19.09010
14-09-2023,18.99550
13-09-2023,18.91030
12-09-2023,18.87430
11-09-2023,19.12370
08-09-2023,18.97700
07-09-2023,18.90560
06-09-2023,18.77370
05-09-2023,18.71990
04-09-2023,18.65130
01-09-2023,18.55120
31-08-2023,18.41990
30-08-2023,18.44600
29-08-2023,18.37000
28-08-2023,18.29940
25-08-2023,18.23750
24-08-2023,18.38610
23-08-2023,18.39400
22-08-2023,18.27810
21-08-2023,18.21170
18-08-2023,18.15740
17-08-2023,18.23440
16-08-2023,18.29380
14-08-2023,18.30390
11-08-2023,18.34200
10-08-2023,18.49010
09-08-2023,18.51670
08-08-2023,18.44370
07-08-2023,18.49730
04-08-2023,18.37530
03-08-2023,18.14140
02-08-2023,18.20210
01-08-2023,18.37410
31-07-2023,18.37770
28-07-2023,18.31350
27-07-2023,18.26070
26-07-2023,18.28040
25-07-2023,18.24010
24-07-2023,18.16070
21-07-2023,18.18100
20-07-2023,18.32810
19-07-2023,18.20250
18-07-2023,18.15230
17-07-2023,18.18190
14-07-2023,18.06590
13-07-2023,17.89430
12-07-2023,17.88750
11-07-2023,17.87080
10-07-2023,17.77740
07-07-2023,17.76650
06-07-2023,17.90030
05-07-2023,17.79920
04-07-2023,17.75370
03-07-2023,17.73720
30-06-2023,17.68010
28-06-2023,17.48480
27-06-2023,17.40080
26-06-2023,17.26040
23-06-2023,17.16950
22-06-2023,17.31690
21-06-2023,17.41510
20-06-2023,17.38890
19-06-2023,17.32300
16-06-2023,17.33100
15-06-2023,17.18770
14-06-2023,17.19910
13-06-2023,17.14580
12-06-2023,17.00850
09-06-2023,16.93720
08-06-2023,17.02850
07-06-2023,17.12680
06-06-2023,16.95690
05-06-2023,16.95630
02-06-2023,16.90830
01-06-2023,16.84210
31-05-2023,16.83680
30-05-2023,16.83020
29-05-2023,16.82540
26-05-2023,16.75840
25-05-2023,16.61140
24-05-2023,16.59550
23-05-2023,16.60040
22-05-2023,16.57270
19-05-2023,16.53750
18-05-2023,16.52770
17-05-2023,16.56000
16-05-2023,16.62860
15-05-2023,16.66690
12-05-2023,16.55790
11-05-2023,16.59990
10-05-2023,16.59090
09-05-2023,16.54350
08-05-2023,16.50590
05-05-2023,16.31680
04-05-2023,16.48300
03-05-2023,16.36980
02-05-2023,16.36540
28-04-2023,16.29890
27-04-2023,16.12980
26-04-2023,16.05680
25-04-2023,16.01250
24-04-2023,16.02880
21-04-2023,15.96430
20-04-2023,16.00090
19-04-2023,15.97120
18-04-2023,16.02350
17-04-2023,16.02280
13-04-2023,16.06900
12-04-2023,16.02130
11-04-2023,15.92340
10-04-2023,15.87050
06-04-2023,17.25610
05-04-2023,17.19740
03-04-2023,17.17440
31-03-2023,17.12080
29-03-2023,16.88600
28-03-2023,16.71010
27-03-2023,16.75380
24-03-2023,16.75520
23-03-2023,16.88390
22-03-2023,16.96670
21-03-2023,16.89590
20-03-2023,16.80950
17-03-2023,16.92950
16-03-2023,16.85840
15-03-2023,16.81360
14-03-2023,16.83930
13-03-2023,16.90810
10-03-2023,17.17970
09-03-2023,17.29820
08-03-2023,17.43420
06-03-2023,17.43770
03-03-2023,17.37120
02-03-2023,17.20510
01-03-2023,17.29680
28-02-2023,17.15680
27-02-2023,17.16080
24-02-2023,17.29540
23-02-2023,17.29580
22-02-2023,17.31070
21-02-2023,17.49680
20-02-2023,17.52470
17-02-2023,17.54890
16-02-2023,17.64940
15-02-2023,17.61430
14-02-2023,17.53610
13-02-2023,17.52830
10-02-2023,17.67690
09-02-2023,17.70720
08-02-2023,17.67930
07-02-2023,17.46410
06-02-2023,17.51210
03-02-2023,17.49630
02-02-2023,17.43630
01-02-2023,17.34410
31-01-2023,17.44830
30-01-2023,17.31590
27-01-2023,17.28150
25-01-2023,17.41000
24-01-2023,17.64320
23-01-2023,17.66730
20-01-2023,17.58790
19-01-2023,17.67270
18-01-2023,17.72850
17-01-2023,17.65270
16-01-2023,17.63060
13-01-2023,17.67530
12-01-2023,17.62710
11-01-2023,17.66740
10-01-2023,17.68480
09-01-2023,17.77300
06-01-2023,17.61690
05-01-2023,17.77230
04-01-2023,17.74990
03-01-2023,17.91630
02-01-2023,17.91440
30-12-2022,17.78740
29-12-2022,17.84140
28-12-2022,17.82090
27-12-2022,17.82860
26-12-2022,17.67650
23-12-2022,17.40010
22-12-2022,17.85410
21-12-2022,17.90550
20-12-2022,18.08260
19-12-2022,18.13420
16-12-2022,18.03410
15-12-2022,18.23980
14-12-2022,18.41250
13-12-2022,18.34620
12-12-2022,18.29780
09-12-2022,18.29890
08-12-2022,18.41030
