date,nav
19-04-2007,16.00000
18-04-2007,15.95000
17-04-2007,15.94000
16-04-2007,15.99000
13-04-2007,15.75000
12-04-2007,15.61000
11-04-2007,15.64000
10-04-2007,15.55000
09-04-2007,15.51000
05-04-2007,15.26000
04-04-2007,15.15000
03-04-2007,14.98000
02-04-2007,14.89000
30-03-2007,15.47000
29-03-2007,15.23000
28-03-2007,15.15000
26-03-2007,15.38000
23-03-2007,15.53000
22-03-2007,15.54000
21-03-2007,15.25000
20-03-2007,15.12000
19-03-2007,14.94000
16-03-2007,14.75000
15-03-2007,14.90000
14-03-2007,14.85000
13-03-2007,15.23000
12-03-2007,15.15000
09-03-2007,15.06000
08-03-2007,15.20000
07-03-2007,14.74000
06-03-2007,14.99000
05-03-2007,14.82000
02-03-2007,15.33000
01-03-2007,15.55000
28-02-2007,15.46000
27-02-2007,16.12000
26-02-2007,16.14000
23-02-2007,16.08000
22-02-2007,16.51000
21-02-2007,16.66000
20-02-2007,16.57000
19-02-2007,16.75000
15-02-2007,16.77000
14-02-2007,16.37000
13-02-2007,16.41000
12-02-2007,16.46000
09-02-2007,16.92000
08-02-2007,17.18000
07-02-2007,17.24000
06-02-2007,17.14000
05-02-2007,17.16000
02-02-2007,17.06000
01-02-2007,16.86000
31-01-2007,16.67000
29-01-2007,16.70000
25-01-2007,16.69000
24-01-2007,16.54000
23-01-2007,16.57000
22-01-2007,16.70000
19-01-2007,16.65000
18-01-2007,16.76000
17-01-2007,16.72000
16-01-2007,16.72000
15-01-2007,16.72000
12-01-2007,16.58000
11-01-2007,16.21000
10-01-2007,15.95000
09-01-2007,16.16000
08-01-2007,16.24000
05-01-2007,16.36000
04-01-2007,16.42000
03-01-2007,16.47000
02-01-2007,16.48000
29-12-2006,16.32000
28-12-2006,16.15000
27-12-2006,16.07000
26-12-2006,16.00000
22-12-2006,15.82000
21-12-2006,15.80000
20-12-2006,15.73000
19-12-2006,15.79000
18-12-2006,16.04000
15-12-2006,15.99000
14-12-2006,15.83000
13-12-2006,15.48000
12-12-2006,15.29000
11-12-2006,15.83000
08-12-2006,16.19000
07-12-2006,16.30000
06-12-2006,16.36000
05-12-2006,16.43000
04-12-2006,16.42000
01-12-2006,16.29000
30-11-2006,16.18000
29-11-2006,16.11000
28-11-2006,16.02000
27-11-2006,16.11000
24-11-2006,16.03000
23-11-2006,16.00000
22-11-2006,16.02000
21-11-2006,15.94000
20-11-2006,15.71000
17-11-2006,15.74000
16-11-2006,15.82000
15-11-2006,15.74000
14-11-2006,15.71000
13-11-2006,15.77000
10-11-2006,15.62000
09-11-2006,15.53000
08-11-2006,15.47000
07-11-2006,15.54000
06-11-2006,15.66000
03-11-2006,15.58000
02-11-2006,15.41000
01-11-2006,15.32000
31-10-2006,15.22000
30-10-2006,15.30000
27-10-2006,15.19000
26-10-2006,14.91000
23-10-2006,14.84000
20-10-2006,14.79000
19-10-2006,14.76000
18-10-2006,14.85000
