date,nav
03-05-2024,77.53890
02-05-2024,77.92270
30-04-2024,77.63090
29-04-2024,77.47310
26-04-2024,76.99220
25-04-2024,76.65650
24-04-2024,76.30700
23-04-2024,76.06800
22-04-2024,75.80600
19-04-2024,75.37690
18-04-2024,75.49730
16-04-2024,75.63960
15-04-2024,75.55560
12-04-2024,76.47750
10-04-2024,76.97290
09-04-2024,76.82010
08-04-2024,76.95130
05-04-2024,76.78110
04-04-2024,76.51140
03-04-2024,76.28940
02-04-2024,76.12480
01-04-2024,75.55970
31-03-2024,74.67780
28-03-2024,74.68800
27-03-2024,74.15820
26-03-2024,73.88680
22-03-2024,73.84280
21-03-2024,73.41110
20-03-2024,72.51580
19-03-2024,72.63760
18-03-2024,73.34800
15-03-2024,73.19290
14-03-2024,73.31970
13-03-2024,72.45360
12-03-2024,74.17330
11-03-2024,74.39480
07-03-2024,74.81950
06-03-2024,74.64430
05-03-2024,74.67110
04-03-2024,74.81870
01-03-2024,74.69430
29-02-2024,73.86520
28-02-2024,73.82000
27-02-2024,74.99290
26-02-2024,75.09280
23-02-2024,75.08500
22-02-2024,74.92800
21-02-2024,74.49920
20-02-2024,74.68250
19-02-2024,74.52620
16-02-2024,74.28300
15-02-2024,73.79030
14-02-2024,73.35280
13-02-2024,73.03130
12-02-2024,72.50900
09-02-2024,73.48530
08-02-2024,73.54120
07-02-2024,73.70480
06-02-2024,73.88580
05-02-2024,72.91010
02-02-2024,72.84760
01-02-2024,72.76260
31-01-2024,72.96270
30-01-2024,71.76610
29-01-2024,72.15330
25-01-2024,71.15320
24-01-2024,71.15750
23-01-2024,70.42690
19-01-2024,71.92330
18-01-2024,71.47180
17-01-2024,71.30080
16-01-2024,72.66500
15-01-2024,72.76630
12-01-2024,72.32020
11-01-2024,72.13410
10-01-2024,71.69670
09-01-2024,71.71710
08-01-2024,71.71360
05-01-2024,72.43360
04-01-2024,72.39680
03-01-2024,71.77770
02-01-2024,71.98480
01-01-2024,72.01060
29-12-2023,71.73180
28-12-2023,71.49330
27-12-2023,71.09850
26-12-2023,70.61490
22-12-2023,70.44460
21-12-2023,70.32420
20-12-2023,69.64560
19-12-2023,70.71510
18-12-2023,70.49570
15-12-2023,70.42220
